Date,stock,value,change
5/21/2014,GSPC,1888.030029,0.236222991
5/22/2014,MSFT,38.276974,0.049875938
5/22/2014,IBM,175.740989,0.140031646
5/22/2014,SBUX,34.869093,0.812326836
5/22/2014,AAPL,84.054744,1.129649506
5/22/2014,GSPC,1892.48999,0.424839182
5/23/2014,MSFT,38.296065,0.174477456
5/23/2014,IBM,175.987082,-0.623859426
5/23/2014,SBUX,35.152344,2.333983759
5/23/2014,AAPL,85.004268,1.872570681
5/23/2014,GSPC,1900.530029,0.598780594
5/27/2014,MSFT,38.362883,-0.447873013
5/27/2014,IBM,174.88917,-0.920011228
5/27/2014,SBUX,35.972794,-0.529469576
5/27/2014,AAPL,86.596033,-0.258940268
5/27/2014,GSPC,1911.910034,-0.111407177
5/28/2014,MSFT,38.191066,0.824797611
5/28/2014,IBM,173.28017,0.371418149
5/28/2014,SBUX,35.782329,-0.218364769
5/28/2014,AAPL,86.371801,1.822083113
5/28/2014,GSPC,1909.780029,0.536711027
5/29/2014,MSFT,38.506065,1.487352707
5/29/2014,IBM,173.923764,0.326516048
5/29/2014,SBUX,35.704193,0.177811049
5/29/2014,AAPL,87.945567,-0.374574878
5/29/2014,GSPC,1920.030029,0.184367794
5/30/2014,MSFT,39.078786,-0.366382927
5/30/2014,IBM,174.491653,0.721415597
5/30/2014,SBUX,35.767679,0.832877638
5/30/2014,AAPL,87.616145,-0.687204396
5/30/2014,GSPC,1923.569946,0.072782641
6/2/2014,MSFT,38.935608,-1.225790541
6/2/2014,IBM,175.750463,-0.710865837
6/2/2014,SBUX,36.06558,0.446855423
6/2/2014,AAPL,87.014043,1.414137256
6/2/2014,GSPC,1924.969971,-0.037921682
6/3/2014,MSFT,38.458339,0.074457194
6/3/2014,IBM,174.501113,0.075934186
6/3/2014,SBUX,36.226741,0.660550724
6/3/2014,AAPL,88.244541,1.141890465
6/3/2014,GSPC,1924.23999,0.189166373
6/4/2014,MSFT,38.486974,2.207339034
6/4/2014,IBM,174.633619,0.796705129
6/4/2014,SBUX,36.466037,0.066966421
6/4/2014,AAPL,89.252197,0.392355608
6/4/2014,GSPC,1927.880005,0.652527956
6/5/2014,MSFT,39.336512,0.655182646
6/5/2014,IBM,176.024934,0.209699837
6/5/2014,SBUX,36.490457,0.816383308
6/5/2014,AAPL,89.602383,-0.274961437
6/5/2014,GSPC,1940.459961,0.462775846
6/6/2014,MSFT,39.594238,-0.506265583
6/6/2014,IBM,176.394058,-0.080481736
6/6/2014,SBUX,36.788359,-0.199128208
6/6/2014,AAPL,89.356011,1.600129621
6/6/2014,GSPC,1949.439941,0.093877168
6/9/2014,MSFT,39.393786,-0.387690587
6/9/2014,IBM,176.252093,-1.036413224
6/9/2014,SBUX,36.715103,-0.771483604
6/9/2014,AAPL,90.785823,0.586983719
6/9/2014,GSPC,1951.27002,-0.02459839
6/10/2014,MSFT,39.24106,-0.608125774
6/10/2014,IBM,174.425393,-1.106947198
6/10/2014,SBUX,36.431852,0.268103307
6/10/2014,AAPL,91.318721,-0.41379248
6/10/2014,GSPC,1950.790039,-0.353704082
6/11/2014,MSFT,39.002425,-0.685262519
6/11/2014,IBM,172.494596,-0.565156835
6/11/2014,SBUX,36.529527,-1.123001127
6/11/2014,AAPL,90.940851,-1.672703723
6/11/2014,GSPC,1943.890015,-0.708889386
6/12/2014,MSFT,38.735156,1.601767139
6/12/2014,IBM,171.519731,0.739430381
6/12/2014,SBUX,36.1193,0.987026327
6/12/2014,AAPL,89.41968,-1.094378777
6/12/2014,GSPC,1930.109985,0.313456179
6/13/2014,MSFT,39.355603,0.654864823
6/13/2014,IBM,172.788,-0.115025928
6/13/2014,SBUX,36.475807,0.535538528
6/13/2014,AAPL,88.44109,1.007885588
6/13/2014,GSPC,1936.160034,0.083670511
6/16/2014,MSFT,39.613329,0.433735322
6/16/2014,IBM,172.589249,-0.049361707
6/16/2014,SBUX,36.671149,0.292982366
6/16/2014,AAPL,89.332475,-0.1301464
6/16/2014,GSPC,1937.780029,0.217256909
6/17/2014,MSFT,39.785146,-0.071974098
6/17/2014,IBM,172.504056,0.735219814
6/17/2014,SBUX,36.778589,0.331962164
6/17/2014,AAPL,89.216212,0.108599096
6/17/2014,GSPC,1941.98999,0.771888119
6/18/2014,MSFT,39.756511,-0.336141167
6/18/2014,IBM,173.77234,-0.424836312
6/18/2014,SBUX,36.90068,2.210170653
6/18/2014,AAPL,89.3131,-0.347146163
6/18/2014,GSPC,1956.97998,0.127747858
6/19/2014,MSFT,39.622873,0.40954375
6/19/2014,IBM,173.034092,-0.694674666
6/19/2014,SBUX,37.716248,-0.815751874
6/19/2014,AAPL,89.003053,-1.034179131
6/19/2014,GSPC,1959.47998,0.17300585
6/20/2014,MSFT,39.785146,0.743765022
6/20/2014,IBM,171.832068,0.324977757
6/20/2014,SBUX,37.408577,0.169720436
6/20/2014,AAPL,88.082602,-0.088001488
6/20/2014,GSPC,1962.869995,-0.01324642
6/23/2014,MSFT,40.081054,-0.571569301
6/23/2014,IBM,172.390484,-0.691773103
6/23/2014,SBUX,37.472067,0.912284876
6/23/2014,AAPL,88.005088,-0.605529762
6/23/2014,GSPC,1962.609985,-0.643531068
6/24/2014,MSFT,39.851963,0.670657051
6/24/2014,IBM,171.197933,-0.088458428
6/24/2014,SBUX,37.813919,0.891132178
6/24/2014,AAPL,87.472191,0.088615592
6/24/2014,GSPC,1949.97998,0.489751131
6/25/2014,MSFT,40.119233,-0.737563951
6/25/2014,IBM,171.046494,-0.193673072
6/25/2014,SBUX,38.150891,-0.076813409
6/25/2014,AAPL,87.549705,0.597610238
6/25/2014,GSPC,1959.530029,-0.117888369
6/26/2014,MSFT,39.823328,1.270370975
6/26/2014,IBM,170.715223,0.742923787
6/26/2014,SBUX,38.121586,-0.153721306
6/26/2014,AAPL,88.072911,1.188120147
6/26/2014,GSPC,1957.219971,0.191086851
6/27/2014,MSFT,40.329232,-1.301772868
6/27/2014,IBM,171.983507,-0.242145312
6/27/2014,SBUX,38.062985,-0.718506444
6/27/2014,AAPL,89.119323,1.032829884
6/27/2014,GSPC,1960.959961,-0.037225696
6/30/2014,MSFT,39.804237,0.407670168
6/30/2014,IBM,171.567057,2.802450589
6/30/2014,SBUX,37.7895,0.904632239
6/30/2014,AAPL,90.039774,0.634882757
6/30/2014,GSPC,1960.22998,0.667777053
7/1/2014,MSFT,39.966507,0.071657501
7/1/2014,IBM,176.375139,1.094710406
7/1/2014,SBUX,38.131356,0.140881431
7/1/2014,AAPL,90.611421,-0.042763925
7/1/2014,GSPC,1973.319946,0.065881308
7/2/2014,MSFT,39.995146,-0.238668962
7/2/2014,IBM,178.305936,0.074313847
7/2/2014,SBUX,38.185076,1.112667682
7/2/2014,AAPL,90.572672,0.588356276
7/2/2014,GSPC,1974.619995,0.547950797
7/3/2014,MSFT,39.89969,0.454549898
7/3/2014,IBM,178.438442,-0.25990868
7/3/2014,SBUX,38.609949,-0.467993366
7/3/2014,AAPL,91.105562,2.063173706
7/3/2014,GSPC,1985.439941,-0.392352185
7/7/2014,MSFT,40.081054,-0.500126569
7/7/2014,IBM,177.974665,-0.436073303
7/7/2014,SBUX,38.429257,-0.165210064
7/7/2014,AAPL,92.985228,-0.6460381
7/7/2014,GSPC,1977.650024,-0.704880178
7/8/2014,MSFT,39.880598,-0.263283414
7/8/2014,IBM,177.198565,0.640955529
7/8/2014,SBUX,38.365768,1.132890133
7/8/2014,AAPL,92.384508,0.041951839
7/8/2014,GSPC,1963.709961,0.464426783
7/9/2014,MSFT,39.775599,0.047996763
7/9/2014,IBM,178.334329,-0.38212553
7/9/2014,SBUX,38.80041,-0.755190474
7/9/2014,AAPL,92.423265,-0.366913028
7/9/2014,GSPC,1972.829956,-0.41310717
7/10/2014,MSFT,39.79469,0.959467205
7/10/2014,IBM,177.652868,0.1598308
7/10/2014,SBUX,38.507393,-0.317056
7/10/2014,AAPL,92.084152,0.189394153
7/10/2014,GSPC,1964.680054,0.147092245
7/11/2014,MSFT,40.176507,0.118790815
7/11/2014,IBM,177.936812,0.989362449
7/11/2014,SBUX,38.385303,-0.050891874
7/11/2014,AAPL,92.258554,1.291740384
7/11/2014,GSPC,1967.569946,0.484355335
7/14/2014,MSFT,40.224233,0.735646097
7/14/2014,IBM,179.697252,-0.721581986
7/14/2014,SBUX,38.365768,0.420061968
7/14/2014,AAPL,93.450295,-1.171588597
7/14/2014,GSPC,1977.099976,-0.193209602
7/15/2014,MSFT,40.520141,3.839813884
7/15/2014,IBM,178.400589,2.053156898
7/15/2014,SBUX,38.526928,-0.202808799
7/15/2014,AAPL,92.355442,-0.566513449
7/15/2014,GSPC,1973.280029,0.420108493
7/16/2014,MSFT,42.076039,1.02086368
7/16/2014,IBM,182.063433,0.067584137
7/16/2014,SBUX,38.448792,-1.892551007
7/16/2014,AAPL,91.832236,-1.783079746
7/16/2014,GSPC,1981.569946,-1.183402637
7/17/2014,MSFT,42.505578,0.359308136
7/17/2014,IBM,182.186479,0.005191933
7/17/2014,SBUX,37.721129,0.90627192
7/17/2014,AAPL,90.194794,1.439472216
7/17/2014,GSPC,1958.119995,1.026493578
7/18/2014,MSFT,42.658304,0.3356486
7/18/2014,IBM,182.195938,-0.857139307
7/18/2014,SBUX,38.062985,-0.423403472
7/18/2014,AAPL,91.493123,-0.518901295
7/18/2014,GSPC,1978.219971,-0.232025056
7/21/2014,MSFT,42.801486,-0.022298291
7/21/2014,IBM,180.634265,1.697662954
7/21/2014,SBUX,37.901825,1.455993214
7/21/2014,AAPL,91.018364,0.830315957
7/21/2014,GSPC,1973.630005,0.501614992
7/22/2014,MSFT,42.791942,0.089220069
7/22/2014,IBM,183.700826,-0.236998934
7/22/2014,SBUX,38.453673,0.508003488
7/22/2014,AAPL,91.774104,2.607687676
7/22/2014,GSPC,1983.530029,0.175443827
7/23/2014,MSFT,42.830121,-1.04746377
7/23/2014,IBM,183.265457,0.831482935
7/23/2014,SBUX,38.649019,1.655291691
7/23/2014,AAPL,94.167286,-0.164630422
7/23/2014,GSPC,1987.01001,0.048815557
7/24/2014,MSFT,42.381491,0.225220958
7/24/2014,IBM,184.789278,-0.430245742
7/24/2014,SBUX,39.288773,-2.1255436
7/24/2014,AAPL,94.012258,0.659589519
7/24/2014,GSPC,1987.97998,-0.484915044
7/25/2014,MSFT,42.476943,-1.191008496
7/25/2014,IBM,183.99423,0.709879326
7/25/2014,SBUX,38.453673,-0.482596292
7/25/2014,AAPL,94.632353,1.382203822
7/25/2014,GSPC,1978.339966,0.028815472
7/28/2014,MSFT,41.971039,-0.18194689
7/28/2014,IBM,185.300367,-0.618036553
7/28/2014,SBUX,38.268097,0.370086341
7/28/2014,AAPL,95.940365,-0.646333793
7/28/2014,GSPC,1978.910034,-0.452778694
7/29/2014,MSFT,41.894674,-0.706304577
7/29/2014,IBM,184.155143,-0.292957335
7/29/2014,SBUX,38.409722,0.317864836
7/29/2014,AAPL,95.32027,-0.233782384
7/29/2014,GSPC,1969.949951,0.006091272
7/30/2014,MSFT,41.59877,-0.963749649
7/30/2014,IBM,183.615647,-1.201032176
7/30/2014,SBUX,38.531813,-1.546262565
7/30/2014,AAPL,95.097428,-2.598067111
7/30/2014,GSPC,1970.069946,-1.999924017
7/31/2014,MSFT,41.197862,-0.695087041
7/31/2014,IBM,181.410364,-1.314761708
7/31/2014,SBUX,37.93601,-0.901127978
7/31/2014,AAPL,92.626733,0.554391787
7/31/2014,GSPC,1930.670044,-0.285912138
8/1/2014,MSFT,40.911501,1.189917231
8/1/2014,IBM,179.02525,0.259056753
8/1/2014,SBUX,37.594158,0.714464731
8/1/2014,AAPL,93.140248,-0.561739969
8/1/2014,GSPC,1925.150024,0.718903245
8/4/2014,MSFT,41.398314,-0.668657666
8/4/2014,IBM,179.489027,-1.339376585
8/4/2014,SBUX,37.862755,-0.621193571
8/4/2014,AAPL,92.617042,-0.491677331
8/4/2014,GSPC,1938.98999,-0.96854698
8/5/2014,MSFT,41.121501,-0.789229459
8/5/2014,IBM,177.084993,-0.016126155
8/5/2014,SBUX,37.627554,0.442763301
8/5/2014,AAPL,92.161665,-0.168212022
8/5/2014,GSPC,1920.209961,0.001563839
8/6/2014,MSFT,40.796958,1.146460479
8/6/2014,IBM,177.056436,-0.897992773
8/6/2014,SBUX,37.794155,-0.544533937
8/6/2014,AAPL,92.006638,-0.010576411
8/6/2014,GSPC,1920.23999,-0.555662003
8/7/2014,MSFT,41.264679,-0.069393488
8/7/2014,IBM,175.466482,1.264243732
8/7/2014,SBUX,37.588353,1.186290338
8/7/2014,AAPL,91.996907,0.275184252
8/7/2014,GSPC,1909.569946,1.153140268
8/8/2014,MSFT,41.236044,0
8/8/2014,IBM,177.684806,0.450086317
8/8/2014,SBUX,38.03426,0.322083301
8/8/2014,AAPL,92.250068,1.319400653
8/8/2014,GSPC,1931.589966,0.275942519
8/11/2014,MSFT,41.236044,0.74074031
8/11/2014,IBM,178.484541,-0.069346622
8/11/2014,SBUX,38.156762,-0.064214044
8/11/2014,AAPL,93.467216,-0.020831903
8/11/2014,GSPC,1936.920044,-0.163664164
8/12/2014,MSFT,41.541496,1.286768777
8/12/2014,IBM,178.360768,0.325611404
8/12/2014,SBUX,38.13226,-0.74531381
8/12/2014,AAPL,93.447745,1.323326743
8/12/2014,GSPC,1933.75,0.670716018
8/13/2014,MSFT,42.076039,0.431031543
8/13/2014,IBM,178.941531,-0.037240097
8/13/2014,SBUX,37.848055,-0.802685898
8/13/2014,AAPL,94.684364,0.267382057
8/13/2014,GSPC,1946.719971,0.434581405
8/14/2014,MSFT,42.2574,1.174610837
8/14/2014,IBM,178.874893,-0.266127343
8/14/2014,SBUX,37.544254,0.378492006
8/14/2014,AAPL,94.937533,0.492311086
8/14/2014,GSPC,1955.180054,-0.006137286
8/15/2014,MSFT,42.75376,0.714444765
8/15/2014,IBM,178.398858,1.056674365
8/15/2014,SBUX,37.686356,0.884142261
8/15/2014,AAPL,95.404921,1.204327814
8/15/2014,GSPC,1955.060059,0.853167192
8/18/2014,MSFT,43.059212,1.115322315
8/18/2014,IBM,180.283953,0.374950731
8/18/2014,SBUX,38.019557,0.683085287
8/18/2014,AAPL,96.553909,1.3816002
8/18/2014,GSPC,1971.73999,0.500065224
8/19/2014,MSFT,43.539461,-0.838299307
8/19/2014,IBM,180.959929,0.015783052
8/19/2014,SBUX,38.279263,-0.115211205
8/19/2014,AAPL,97.887898,0.039790414
8/19/2014,GSPC,1981.599976,0.247781291
8/20/2014,MSFT,43.17447,0.600669794
8/20/2014,IBM,180.98849,0.594418463
8/20/2014,SBUX,38.235161,-0.717671883
8/20/2014,AAPL,97.926848,0.009945179
8/20/2014,GSPC,1986.51001,0.294988949
8/21/2014,MSFT,43.433806,-0.154798776
8/21/2014,IBM,182.064319,-0.428799011
8/21/2014,SBUX,37.960758,-0.245258538
8/21/2014,AAPL,97.936587,0.735730152
8/21/2014,GSPC,1992.369995,-0.199258723
8/22/2014,MSFT,43.366571,0.044289875
8/22/2014,IBM,181.283629,0.393886643
8/22/2014,SBUX,37.867656,0.892859595
8/22/2014,AAPL,98.657136,0.217135839
8/22/2014,GSPC,1988.400024,0.478777906
8/25/2014,MSFT,43.385778,-0.354217458
8/25/2014,IBM,181.997681,0.957314396
8/25/2014,SBUX,38.205761,-0.230857854
8/25/2014,AAPL,98.871356,-0.640143946
8/25/2014,GSPC,1997.920044,0.10510811
8/26/2014,MSFT,43.232098,-0.311039728
8/26/2014,IBM,183.739971,-0.383442425
8/26/2014,SBUX,38.11756,0.167114579
8/26/2014,AAPL,98.238437,1.22905966
8/26/2014,GSPC,2000.02002,0.0049987
8/27/2014,MSFT,43.097629,0.022291249
8/27/2014,IBM,183.035434,-0.130038755
8/27/2014,SBUX,38.18126,-0.14117135
8/27/2014,AAPL,99.445846,0.117500132
8/27/2014,GSPC,2000.119995,-0.168990111
8/28/2014,MSFT,43.107236,1.22548799
8/28/2014,IBM,182.797417,0.156251661
8/28/2014,SBUX,38.127359,0
8/28/2014,AAPL,99.562695,0.244498203
8/28/2014,GSPC,1996.73999,0.332041479
8/29/2014,MSFT,43.63551,-0.748404224
8/29/2014,IBM,183.083041,-0.384818275
8/29/2014,SBUX,38.127359,-0.424102283
8/29/2014,AAPL,99.806124,0.780491185
8/29/2014,GSPC,2003.369995,-0.054406625
9/2/2014,MSFT,43.30894,-0.288314607
9/2/2014,IBM,182.378504,0.203590879
9/2/2014,SBUX,37.96566,-0.890557414
9/2/2014,AAPL,100.585102,-4.220716503
9/2/2014,GSPC,2002.280029,-0.077914077
9/3/2014,MSFT,43.184074,0.667257564
9/3/2014,IBM,182.74981,-0.661632972
9/3/2014,SBUX,37.627554,0.481838389
9/3/2014,AAPL,96.33969,-0.828785104
9/3/2014,GSPC,2000.719971,-0.153442113
9/4/2014,MSFT,43.472223,1.436149239
9/4/2014,IBM,181.540677,0.272710782
9/4/2014,SBUX,37.808858,1.023836795
9/4/2014,AAPL,95.541241,0.86628454
9/4/2014,GSPC,1997.650024,0.503588561
9/5/2014,MSFT,44.096549,1.219782528
9/5/2014,IBM,182.035758,-0.554392176
9/5/2014,SBUX,38.195959,-0.35920292
9/5/2014,AAPL,96.3689,-0.616349258
9/5/2014,GSPC,2007.709961,-0.30731142
9/8/2014,MSFT,44.634431,0.624051867
9/8/2014,IBM,181.026566,-0.078886212
9/8/2014,SBUX,38.058758,-0.708118221
9/8/2014,AAPL,95.774931,-0.376171506
9/8/2014,GSPC,2001.540039,-0.654500922
9/9/2014,MSFT,44.912973,0.171090878
9/9/2014,IBM,180.883761,0.815826137
9/9/2014,SBUX,37.789257,0.116697187
9/9/2014,AAPL,95.414653,3.071744127
9/9/2014,GSPC,1988.439941,0.364607442
9/10/2014,MSFT,44.989815,0.341586201
9/10/2014,IBM,182.359458,0.093979222
9/10/2014,SBUX,37.833356,-1.411730432
9/10/2014,AAPL,98.345547,0.425742713
9/10/2014,GSPC,1995.689941,0.088190553
9/11/2014,MSFT,45.143494,-0.638295742
9/11/2014,IBM,182.530838,-0.22950259
9/11/2014,SBUX,37.299251,-0.85391527
9/11/2014,AAPL,98.764246,0.226760198
9/11/2014,GSPC,1997.449951,-0.596255841
9/12/2014,MSFT,44.855345,-0.985008587
9/12/2014,IBM,182.111925,0.277080153
9/12/2014,SBUX,36.980747,-0.728771109
9/12/2014,AAPL,98.988204,-0.029515638
9/12/2014,GSPC,1985.540039,-0.071015138
9/15/2014,MSFT,44.413516,1.124560821
9/15/2014,IBM,182.616521,0.599556379
9/15/2014,SBUX,36.711242,0.226905971
9/15/2014,AAPL,98.958987,-0.757647206
9/15/2014,GSPC,1984.130005,0.7484376
9/16/2014,MSFT,44.912973,-0.513254823
9/16/2014,IBM,183.71141,-0.082920816
9/16/2014,SBUX,36.794542,0.332932531
9/16/2014,AAPL,98.209227,0.713861642
9/16/2014,GSPC,1998.97998,0.129564379
9/17/2014,MSFT,44.682455,0.34393813
9/17/2014,IBM,183.559075,0.492737284
9/17/2014,SBUX,36.917043,0.517663346
9/17/2014,AAPL,98.910305,0.206732757
9/17/2014,GSPC,2001.569946,0.489118006
9/18/2014,MSFT,44.836135,1.799486062
9/18/2014,IBM,184.463539,0.129032003
9/18/2014,SBUX,37.108149,0.44895799
9/18/2014,AAPL,99.114785,-0.815406097
9/18/2014,GSPC,2011.359985,-0.047726961
9/19/2014,MSFT,45.642955,-0.968011383
9/19/2014,IBM,184.701556,-0.458762242
9/19/2014,SBUX,37.274749,-1.932431524
9/19/2014,AAPL,98.306597,0.099048287
9/19/2014,GSPC,2010.400024,-0.801332312
9/22/2014,MSFT,45.201126,-1.062473532
9/22/2014,IBM,183.854215,-0.77158416
9/22/2014,SBUX,36.55444,-0.857906728
9/22/2014,AAPL,98.403968,1.563428824
9/22/2014,GSPC,1994.290039,-0.57765013
9/23/2014,MSFT,44.720876,1.116838588
9/23/2014,IBM,182.435625,0.36008921
9/23/2014,SBUX,36.240837,1.838831702
9/23/2014,AAPL,99.942444,-0.867107072
9/23/2014,GSPC,1982.77002,0.783249133
9/24/2014,MSFT,45.220336,-2.209008354
9/24/2014,IBM,183.092556,-1.715980741
9/24/2014,SBUX,36.907245,-1.593199384
9/24/2014,AAPL,99.075836,-3.81326583
9/24/2014,GSPC,1998.300049,-1.616877256
9/25/2014,MSFT,44.221415,0.80364683
9/25/2014,IBM,179.950723,0.555527637
9/25/2014,SBUX,36.319239,1.416615585
9/25/2014,AAPL,95.297811,2.942676196
9/25/2014,GSPC,1965.98999,0.857582495
9/26/2014,MSFT,44.576799,0.064639006
9/26/2014,IBM,180.950399,-0.220982105
9/26/2014,SBUX,36.833743,0.133030195
9/26/2014,AAPL,98.102117,-0.635235017
9/26/2014,GSPC,1982.849976,-0.254680236
9/29/2014,MSFT,44.605613,-0.172260832
9/29/2014,IBM,180.550531,0.100191342
9/29/2014,SBUX,36.882743,0.252429707
9/29/2014,AAPL,97.478938,0.63929605
9/29/2014,GSPC,1977.800049,-0.278592874
9/30/2014,MSFT,44.528775,-0.992232551
9/30/2014,IBM,180.731427,-1.40125602
9/30/2014,SBUX,36.975846,-1.126424531
9/30/2014,AAPL,98.102117,-1.558311937
9/30/2014,GSPC,1972.290039,-1.324856106
10/1/2014,MSFT,44.086946,-0.305017726
10/1/2014,IBM,178.198917,-0.138908252
10/1/2014,SBUX,36.559341,-0.214451349
10/1/2014,AAPL,96.57338,0.725953674
10/1/2014,GSPC,1946.160034,0.000514346
10/2/2014,MSFT,43.952473,0.721158511
10/2/2014,IBM,177.951384,0.941626843
10/2/2014,SBUX,36.480939,1.934185411
10/2/2014,AAPL,97.274458,-0.280279125
10/2/2014,GSPC,1946.170044,1.116550944
10/3/2014,MSFT,44.26944,0
10/3/2014,IBM,179.627022,0.196106909
10/3/2014,SBUX,37.186548,-0.975091853
10/3/2014,AAPL,97.001818,0
10/3/2014,GSPC,1967.900024,-0.15651598
10/6/2014,MSFT,44.26944,-1.215018758
10/6/2014,IBM,179.979283,-1.761524408
10/6/2014,SBUX,36.823945,-1.463737793
10/6/2014,AAPL,97.001818,-0.873320745
10/6/2014,GSPC,1964.819946,-1.512605267
10/7/2014,MSFT,43.731558,2.745443005
10/7/2014,IBM,176.808904,1.96542647
10/7/2014,SBUX,36.284939,1.634030582
10/7/2014,AAPL,96.154681,2.075951976
10/7/2014,GSPC,1935.099976,1.746165026
10/8/2014,MSFT,44.932183,-1.988029382
10/8/2014,IBM,180.283953,-1.552599637
10/8/2014,SBUX,36.877846,-1.036405434
10/8/2014,AAPL,98.150806,0.218247826
10/8/2014,GSPC,1968.890015,-2.066141516
10/9/2014,MSFT,44.038918,-3.969464009
10/9/2014,IBM,177.484865,-0.262850018
10/9/2014,SBUX,36.495642,-0.026858001
10/9/2014,AAPL,98.365018,-0.287065469
10/9/2014,GSPC,1928.209961,-1.145101231
10/10/2014,MSFT,42.290809,-0.863043315
10/10/2014,IBM,177.018346,-1.296180905
10/10/2014,SBUX,36.48584,-3.048612832
10/10/2014,AAPL,98.082646,-0.913337921
10/10/2014,GSPC,1906.130005,-1.646792974
10/13/2014,MSFT,41.925821,0.183271307
10/13/2014,IBM,174.723868,0.152571599
10/13/2014,SBUX,35.373528,0.761871985
10/13/2014,AAPL,97.18682,-1.062015405
10/13/2014,GSPC,1874.73999,0.157886481
10/14/2014,MSFT,42.002659,-1.166242832
10/14/2014,IBM,174.990447,-1.115344885
10/14/2014,SBUX,35.643029,-0.49491585
10/14/2014,AAPL,96.154681,-1.225316321
10/14/2014,GSPC,1877.699951,-0.810031496
10/15/2014,MSFT,41.512806,-1.110594644
10/15/2014,IBM,173.0387,-1.050896129
10/15/2014,SBUX,35.466626,0.359219397
10/15/2014,AAPL,94.976482,-1.312280655
10/15/2014,GSPC,1862.48999,0.014497796
10/16/2014,MSFT,41.051767,2.082356163
10/16/2014,IBM,171.220243,1.228873971
10/16/2014,SBUX,35.594029,1.238988708
10/16/2014,AAPL,93.730124,1.464778815
10/16/2014,GSPC,1862.76001,1.288410738
10/17/2014,MSFT,41.906611,1.031402897
10/17/2014,IBM,173.324324,-7.11342858
10/17/2014,SBUX,36.035035,1.577367692
10/17/2014,AAPL,95.103063,2.13986273
10/17/2014,GSPC,1886.76001,0.914265721
10/20/2014,MSFT,42.338837,1.814879799
10/20/2014,IBM,160.995022,-3.471324722
10/20/2014,SBUX,36.60344,-0.455148478
10/20/2014,AAPL,97.138138,2.716519026
10/20/2014,GSPC,1904.01001,1.95744869
10/21/2014,MSFT,43.107236,-1.1140821
10/21/2014,IBM,155.406362,-0.882192326
10/21/2014,SBUX,36.43684,0.322750271
10/21/2014,AAPL,99.776914,0.507462077
10/21/2014,GSPC,1941.280029,-0.729933023
10/22/2014,MSFT,42.626986,1.442088821
10/22/2014,IBM,154.035379,0.241053064
10/22/2014,SBUX,36.55444,0.321714681
10/22/2014,AAPL,100.283244,1.786585603
10/22/2014,GSPC,1927.109985,1.230337717
10/23/2014,MSFT,43.241705,2.465573455
10/23/2014,IBM,154.406686,-0.061654066
10/23/2014,SBUX,36.672041,1.296099118
10/23/2014,AAPL,102.07489,0.372029791
10/23/2014,GSPC,1950.819946,0.705344951
10/24/2014,MSFT,44.307861,-0.476917629
10/24/2014,IBM,154.311488,-0.129569744
10/24/2014,SBUX,37.147347,0.211059487
10/24/2014,AAPL,102.454639,-0.10454285
10/24/2014,GSPC,1964.579956,-0.150156831
10/27/2014,MSFT,44.096549,1.263346027
10/27/2014,IBM,154.111547,1.06876547
10/27/2014,SBUX,37.22575,1.421615414
10/27/2014,AAPL,102.34753,1.550753594
10/27/2014,GSPC,1961.630005,1.193907309
10/28/2014,MSFT,44.653641,0.279625574
10/28/2014,IBM,155.758638,-0.085574066
10/28/2014,SBUX,37.754957,-0.661910435
10/28/2014,AAPL,103.934688,0.56211166
10/28/2014,GSPC,1985.050049,-0.13853555
10/29/2014,MSFT,44.778504,-1.222651386
10/29/2014,IBM,155.625349,0.544474924
10/29/2014,SBUX,37.505053,1.01907335
10/29/2014,AAPL,104.518917,-0.335376609
10/29/2014,GSPC,1982.300049,0.623012394
10/30/2014,MSFT,44.231019,1.95439992
10/30/2014,IBM,156.47269,0.030415531
10/30/2014,SBUX,37.887257,-2.276258743
10/30/2014,AAPL,104.168385,0.953446672
10/30/2014,GSPC,1994.650024,1.173139384
10/31/2014,MSFT,45.09547,1.043659152
10/31/2014,IBM,156.520282,-0.02432656
10/31/2014,SBUX,37.024845,0.714666057
10/31/2014,AAPL,105.161575,1.296297626
10/31/2014,GSPC,2018.050049,-0.011892173
11/3/2014,MSFT,45.566113,0.274032591
11/3/2014,IBM,156.482206,-1.040403278
11/3/2014,SBUX,37.289449,0.801577948
11/3/2014,AAPL,106.524782,-0.73126458
11/3/2014,GSPC,2017.810059,-0.282984168
11/4/2014,MSFT,45.690979,0.609630185
11/4/2014,IBM,154.85416,-0.510289811
11/4/2014,SBUX,37.588353,-0.065174444
11/4/2014,AAPL,105.745804,0.239412809
11/4/2014,GSPC,2012.099976,0.570049706
11/5/2014,MSFT,45.969525,1.755119288
11/5/2014,IBM,154.063955,0.460427619
11/5/2014,SBUX,37.563855,1.030514573
11/5/2014,AAPL,105.998973,0.285998997
11/5/2014,GSPC,2023.569946,0.377551318
11/6/2014,MSFT,46.776345,-0.041067766
11/6/2014,IBM,154.773308,0.37780287
11/6/2014,SBUX,37.950956,0.438998164
11/6/2014,AAPL,106.302129,0.285193724
11/6/2014,GSPC,2031.209961,0.034958621
11/7/2014,MSFT,46.757135,0.431386568
11/7/2014,IBM,155.358046,0.876163182
11/7/2014,SBUX,38.11756,0.232346981
11/7/2014,AAPL,106.605296,-0.165123129
11/7/2014,GSPC,2031.920044,0.312018478
11/10/2014,MSFT,46.958839,-0.040910296
